BookingID,PassengerID,IATA,PilotID,FlightStatus,DepartureDate
42847,l9quNl,YYI,43240,On Time,4-17-2022
42848,9EWjB4,MWE,43241,On Time,2-13-2022
42849,Y6cNNP,HYD,43242,Cancelled,11-14-2022
42850,FAR7IT,FET,43243,Delayed,05-03-2022
42851,Jafldc,JOH,43244,On Time,3-19-2022
42852,NLgYH4,TLJ,43245,Cancelled,10-21-2022
42853,WuFJKI,TYM,43246,Cancelled,3-26-2022
42854,c1jl3e,BVV,43247,Delayed,7-26-2022
42855,in3jYP,YGG,43248,Cancelled,3-26-2022
42856,oivKIK,MLB,43249,On Time,5-19-2022
42857,AO8I0e,CSA,43250,Delayed,1-30-2022
42858,82yota,NIM,43251,Delayed,3-23-2022
42859,WnBoPL,IKT,43252,Delayed,8-29-2022
42860,vxu3f2,OTL,43253,On Time,7-16-2022
42861,6gyZWK,GOL,43254,On Time,6-26-2022
42862,HCt4Sk,AIE,43255,On Time,12-19-2022
42863,P3ihuQ,DLI,43256,On Time,06-11-2022
42864,2StxPo,MSV,43257,Cancelled,11-28-2022
42865,vZVRfw,OLQ,43258,Delayed,09-08-2022
42866,OyDWd3,GDO,43259,Delayed,6-14-2022
42867,eMhiBK,PMZ,43260,On Time,2-20-2022
42868,nNgdga,YRL,43261,Cancelled,9-13-2022
42869,c7d545,BXV,43262,Cancelled,10-27-2022
42870,b3iK9r,BKU,43263,Cancelled,4-14-2022
42871,YnYhVZ,MFO,43264,Cancelled,03-06-2022
42872,KmV1FZ,RMG,43265,Delayed,10-30-2022
42873,wtq78j,ERN,43266,On Time,11-10-2022
42874,mgaiah,AMW,43267,Delayed,08-10-2022
42875,h6OyLs,HBU,43268,Delayed,09-09-2022
42876,RU3d3u,HRG,43269,Delayed,12-20-2022
42877,J4bTeH,CKD,43270,On Time,01-03-2022
42878,WiNu8a,WAY,43271,Delayed,01-10-2022
42879,oAJTOx,MPW,43272,Delayed,5-18-2022
42880,Of75NB,BIK,43273,Delayed,03-12-2022
42881,7YZxtl,PPU,43274,Cancelled,06-01-2022
42882,oRdAOY,EBH,43275,On Time,10-31-2022
42883,VaA9VI,SXS,43276,Delayed,01-04-2022
42884,mbVhl5,IAD,43277,Cancelled,06-12-2022
42885,KIdqOS,PTN,43278,Delayed,06-07-2022
42886,5d0m0Z,FRG,43279,Delayed,1-31-2022
42887,EXaacI,DWS,43280,Delayed,1-30-2022
42888,R5bmNW,RCO,43281,Cancelled,2-27-2022
42889,YFcK7P,CIR,43282,Delayed,7-28-2022
42890,FHJCfb,XBN,43283,Cancelled,5-26-2022
42891,y0WmXP,LPC,43284,Cancelled,11-06-2022
42892,8WpPPd,HED,43285,On Time,06-10-2022
42893,GTChVG,VOH,43286,Cancelled,10-07-2022
42894,iHxAq4,HRT,43287,On Time,3-13-2022
42895,9TKspg,OTT,43288,Cancelled,09-12-2022
42896,4Uql6a,SMG,43289,Delayed,05-08-2022
42897,9oGu3R,LFP,43290,Delayed,4-15-2022
42898,IPRLNW,YXQ,43291,On Time,2-13-2022
42899,vfLc96,BTP,43292,Cancelled,08-01-2022
42900,g6HpOs,ALN,43293,Delayed,06-07-2022
42901,dHX9qM,UAS,43294,Cancelled,4-28-2022
42902,CG3Lla,CXC,43295,Cancelled,06-06-2022
42903,4qalHJ,YRJ,43296,Delayed,09-05-2022
42904,A54EmK,HAR,43297,Cancelled,6-28-2022
42905,gSn8gE,KHN,43298,Delayed,11-05-2022
42906,hXLoST,BMX,43299,On Time,04-05-2022
42907,OsLqvU,AOI,43300,Delayed,09-09-2022
42908,uLjFtz,SDY,43301,Cancelled,5-20-2022
42909,PvVBdv,VAW,43302,Cancelled,11-07-2022
42910,f38Kda,NSV,43303,Cancelled,6-29-2022
42911,GZrpw8,RDB,43304,Cancelled,04-08-2022
42912,YnRI84,MRI,43305,Delayed,7-27-2022
42913,LUG6pv,CGO,43306,Delayed,11-18-2022
42914,Me0Xlo,BMR,43307,On Time,8-18-2022
42915,GYpgi9,SJR,43308,Delayed,12-02-2022
42916,lcpwm2,MXN,43309,Cancelled,6-26-2022
42917,uaDdKV,RUA,43310,On Time,01-10-2022
42918,ghgO2K,CCZ,43311,On Time,1-24-2022
42919,VYQF1e,WRB,43312,Delayed,4-21-2022
42920,o2inuq,DFI,43313,On Time,05-09-2022
42921,FukLrL,GEC,43314,Delayed,1-18-2022
42922,Gj8zw5,GCC,43315,Delayed,06-10-2022
42923,Liwabl,LIL,43316,Cancelled,5-22-2022
42924,yIQgqU,FNJ,43317,Cancelled,8-21-2022
42925,F7gh8m,PHC,43318,On Time,10-16-2022
42926,YTHc8x,MHZ,43319,On Time,05-01-2022
42927,z8MyrW,FET,43320,Cancelled,5-28-2022
42928,lQFF4Q,RPX,43321,Delayed,08-06-2022
42929,GVqsX8,LBV,43322,On Time,12-17-2022
42930,EPWuP8,NUD,43323,On Time,5-21-2022
42931,CoeB0I,PPW,43324,On Time,10-08-2022
42932,Hdz1Ym,SOY,43325,Cancelled,8-31-2022
42933,aUT7yO,YGH,43326,Delayed,10-03-2022
42934,a19wbq,LPO,43327,On Time,03-04-2022
42935,fqtPCs,AGZ,43328,On Time,7-13-2022
42936,1Laybo,RIC,43329,On Time,8-31-2022
42937,oPyXsI,TBN,43330,Cancelled,04-03-2022
42938,Bssgji,EGA,43331,Cancelled,1-29-2022
42939,65iOQR,KST,43332,On Time,11-12-2022
42940,JEuy4V,UTE,43333,Delayed,03-04-2022
42941,lntVsP,FLS,43334,Cancelled,09-10-2022
42942,rFltn2,ZFD,43335,Delayed,03-12-2022
42943,sgxmhi,MNB,43336,Delayed,12-10-2022
42944,xz4wXk,SYC,43337,Cancelled,02-06-2022
42945,t9zwtH,PPP,43338,Cancelled,10-18-2022
42946,QAS2z3,KAO,43339,Cancelled,07-09-2022
42947,NYXjNl,MEL,43340,Delayed,4-19-2022
42948,Gz73Hg,NVS,43341,Delayed,12-04-2022
42949,NByBFZ,DWR,43342,Cancelled,01-10-2022
42950,UxhA3H,KDI,43343,Cancelled,02-09-2022
42951,hszTbp,VKG,43344,Cancelled,09-06-2022
42952,8ZsAPn,YKZ,43345,Delayed,11-28-2022
42953,1F6fdl,MMD,43346,Cancelled,12-10-2022
42954,OSLeXp,CER,43347,Delayed,02-01-2022
42955,edyizQ,GOI,43348,Cancelled,11-24-2022
42956,slUTcp,GTN,43349,Delayed,01-02-2022
42957,hi0fP0,LGY,43350,Delayed,04-05-2022
42958,jpK8Hs,TUZ,43351,Cancelled,6-20-2022
42959,tYIexO,ERR,43352,On Time,11-15-2022
42960,a1PDmO,AIS,43353,Cancelled,9-21-2022
42961,CvFxta,MZO,43354,Cancelled,4-26-2022
42962,d4Qmhh,BUJ,43355,Delayed,5-26-2022
42963,RGmJCs,NAQ,43356,Delayed,01-03-2022
42964,B8BMIy,IEG,43357,Cancelled,10-04-2022
42965,18b3m8,YOT,43358,Delayed,1-15-2022
42966,2OPiAc,YPH,43359,On Time,2-15-2022
42967,NRXpVY,ONG,43360,On Time,10-24-2022
42968,glCsKC,MYK,43361,On Time,10-06-2022
42969,nMmvq6,BEO,43362,Cancelled,8-31-2022
42970,Uo4TbP,YLT,43363,Delayed,9-29-2022
42971,grQVQw,CRO,43364,Delayed,6-21-2022
42972,Qki1A4,MHY,43365,Delayed,08-09-2022
42973,ATDPCc,FBL,43366,Cancelled,7-25-2022
42974,rcW2pe,MME,43367,On Time,3-20-2022
42975,xQXK1f,HNC,43368,Cancelled,11-02-2022
42976,owWB9e,ROK,43369,Delayed,04-04-2022
42977,2YsIbM,ROP,43370,On Time,09-09-2022
42978,g8kwJr,KRF,43371,Delayed,3-21-2022
42979,I3pM0J,TTX,43372,Delayed,3-24-2022
42980,sBUykU,CNJ,43373,Cancelled,8-15-2022
42981,MNV3U7,VOL,43374,Cancelled,6-30-2022
42982,Q1Viyd,KUD,43375,Delayed,6-19-2022
42983,7DecCn,DSI,43376,Delayed,12-30-2022
42984,Gg16gw,AKK,43377,On Time,7-27-2022
42985,YiBthg,CSE,43378,Cancelled,12-07-2022
42986,ByC7wH,WND,43379,On Time,6-18-2022
42987,LR3DeQ,MHX,43380,On Time,06-03-2022
42988,oljoJa,FAU,43381,Delayed,04-02-2022
42989,3APo9L,CJT,43382,Cancelled,10-17-2022
42990,Pa9QYz,WVI,43383,On Time,12-23-2022
42991,SOVyNf,CGC,43384,Cancelled,3-13-2022
42992,oEdhYW,TXM,43385,Delayed,12-13-2022
42993,aEeyLJ,PLB,43386,Delayed,12-18-2022
42994,WAL0Mi,EIH,43387,On Time,12-19-2022
42995,HkJ5Hi,GUG,43388,On Time,11-27-2022
42996,gs6Xl2,CLN,43389,Cancelled,8-21-2022
42997,KP6oPe,LIP,43390,Delayed,2-17-2022
42998,6OUM8X,PKY,43391,On Time,12-03-2022
42999,w1pxct,ION,43392,Delayed,08-02-2022
43000,NSELlv,LOY,43393,Delayed,08-07-2022
43001,SHQMq9,BIB,43394,Cancelled,10-01-2022
43002,USnqXV,GTB,43395,Delayed,06-05-2022
43003,2ySafe,BVX,43396,Delayed,05-01-2022
43004,DN5DbT,RGL,43397,Delayed,09-08-2022
43005,YHoS5z,PRK,43398,Delayed,05-05-2022
43006,C2PpPw,NSB,43399,On Time,1-16-2022
43007,J4gE53,AKE,43400,Cancelled,5-24-2022
43008,ERhRl7,SUO,43401,On Time,12-08-2022
43009,QzEhDH,KEA,43402,On Time,03-05-2022
43010,HI1UWm,MRF,43403,Delayed,03-10-2022
43011,pH4lCj,GGO,43404,Cancelled,6-17-2022
43012,p3oCH5,VRE,43405,On Time,8-16-2022
43013,gf5e9R,PJM,43406,Cancelled,3-13-2022
43014,dvIs8f,SXW,43407,Delayed,6-15-2022
43015,h9Oumm,HKK,43408,On Time,06-10-2022
43016,SP32Lv,DXR,43409,Delayed,4-26-2022
43017,aSAPl1,YCK,43410,On Time,1-14-2022
43018,vsfVIZ,DHF,43411,Delayed,11-07-2022
43019,FlSb4S,BKP,43412,On Time,7-23-2022
43020,sa8Xp8,LGR,43413,On Time,06-04-2022
43021,5JxIpD,BIU,43414,On Time,12-07-2022
43022,Gwmnox,AZG,43415,Cancelled,3-29-2022
43023,7cZLK2,WYE,43416,Cancelled,10-02-2022
43024,nmodbv,HAV,43417,Delayed,4-23-2022
43025,MQn5Sv,BAX,43418,Delayed,11-08-2022
43026,pDleGS,MCG,43419,Delayed,2-21-2022
43027,dj8qif,KIK,43420,Delayed,7-25-2022
43028,izdXOd,DRD,43421,Delayed,8-13-2022
43029,CsDBJj,BIX,43422,On Time,12-09-2022
43030,erboXC,BDC,43423,Delayed,6-16-2022
43031,Yhsou2,PHE,43424,On Time,05-02-2022
43032,Eqc9Q3,SDQ,43425,Cancelled,04-12-2022
43033,COEW7b,ROY,43426,Cancelled,8-30-2022
43034,QzDROl,FOA,43427,Cancelled,09-05-2022
43035,Nfgqqm,NOG,43428,On Time,7-13-2022
43036,81SvJi,LPB,43429,On Time,9-24-2022
43037,ck1Esd,SBI,43430,Cancelled,03-01-2022
43038,UKdV02,KIV,43431,Delayed,6-25-2022
43039,78x0mO,GQQ,43432,Delayed,11-03-2022
43040,LhIykY,BWI,43433,Cancelled,7-30-2022
43041,IlhozG,GHT,43434,Cancelled,02-04-2022
43042,ihK8Ew,CRT,43435,On Time,5-17-2022
43043,JIrpS8,BZZ,43436,Delayed,7-25-2022
43044,wnBi46,BEP,43437,Delayed,08-12-2022
43045,rfN2uc,CAE,43438,Cancelled,02-08-2022
43046,FTeMKn,VHM,43439,On Time,6-19-2022
43047,udRiGV,IWJ,43440,Cancelled,02-04-2022
43048,3mzrZ4,RGH,43441,Delayed,2-27-2022
43049,2HYVeH,GGD,43442,Cancelled,11-01-2022
43050,3xytiV,LTK,43443,Delayed,10-16-2022
43051,VSCMdM,YPE,43444,On Time,12-17-2022
43052,WqjMyP,BYV,43445,Delayed,04-09-2022
43053,Pd6FSR,FOO,43446,Cancelled,07-07-2022
43054,I9Lu0j,BAV,43447,Cancelled,05-03-2022
43055,KnC9Qy,CDA,43448,Cancelled,6-21-2022
43056,g1nbWN,LYX,43449,Delayed,5-28-2022
43057,LdChPr,CEC,43450,On Time,07-05-2022
43058,jzW91f,SIT,43451,On Time,12-12-2022
43059,TmhXiQ,HVR,43452,Cancelled,9-26-2022
43060,zfjoqN,ILH,43453,Cancelled,12-01-2022
43061,wP71MZ,GMA,43454,Delayed,02-11-2022
43062,JryjNv,KTK,43455,Cancelled,1-28-2022
43063,JXcf1w,SOF,43456,Cancelled,2-17-2022
43064,S7QWus,IBB,43457,Delayed,5-13-2022
43065,Nrk42p,SST,43458,Cancelled,3-24-2022
43066,k6fRzA,HLH,43459,Delayed,9-28-2022
43067,1WaZ87,RHI,43460,Cancelled,11-04-2022
43068,8RjZqF,YLM,43461,On Time,07-03-2022
43069,c3fjkf,YAL,43462,Cancelled,1-13-2022
43070,AH7shJ,ACU,43463,Cancelled,6-24-2022
43071,kFCd7D,JVA,43464,Delayed,8-27-2022
43072,XpJhTE,AUN,43465,Cancelled,3-14-2022
43073,DLvFzI,PSE,43466,Cancelled,10-13-2022
43074,dpSCTn,JIA,43467,Cancelled,08-01-2022
43075,7Ait9a,RMN,43468,On Time,12-04-2022
43076,n0Zw0D,VAS,43469,On Time,5-19-2022
43077,6BjYUI,LGM,43470,Cancelled,08-07-2022
43078,I0Stri,LPG,43471,Cancelled,9-24-2022
43079,0IDfKk,BFD,43472,Cancelled,12-08-2022
43080,6p9wfJ,SME,43473,Delayed,12-06-2022
43081,YHcpCd,HED,43474,On Time,7-19-2022
43082,4AAEbh,FTE,43475,On Time,9-30-2022
43083,hD9Ef2,YSH,43476,On Time,06-09-2022
43084,caCpai,WAG,43477,On Time,12-14-2022
43085,Mzcs6s,YDQ,43478,Delayed,7-31-2022
43086,ss9r8T,YMM,43479,Delayed,02-03-2022
43087,KAnWnE,EYK,43480,On Time,8-24-2022
43088,NcCYXo,CAU,43481,Cancelled,5-16-2022
43089,3XCQCN,NTI,43482,Delayed,10-04-2022
43090,A8sCuo,BAI,43483,Delayed,11-03-2022
43091,9gGK0t,MOB,43484,Delayed,10-10-2022
43092,vGh2Ao,FRR,43485,Delayed,07-02-2022
43093,TgsQUR,PES,43486,Delayed,2-15-2022
43094,ZD91PV,FSD,43487,Delayed,10-09-2022
43095,ZLnAry,EUF,43488,On Time,06-10-2022
43096,thHldc,KUC,43489,Cancelled,02-05-2022
43097,z9bFhY,YLV,43490,Cancelled,10-06-2022
43098,KWjjY2,FOG,43491,On Time,4-18-2022
43099,9Knh0t,BJZ,43492,Delayed,9-26-2022
43100,JSt18R,MTD,43493,Cancelled,3-25-2022
43101,Ltk4J3,KWB,43494,On Time,11-29-2022
43102,EiKFnx,CDU,43495,Cancelled,2-18-2022
43103,VupYsk,CDF,43496,Delayed,07-07-2022
43104,dNInhi,OZR,43497,On Time,02-10-2022
43105,3b8K7S,RIZ,43498,Cancelled,01-09-2022
43106,fgJEhA,SWR,43499,Delayed,08-07-2022
43107,IFXgyd,ZIX,43500,Delayed,7-20-2022
43108,11ykrB,IVG,43501,Delayed,6-25-2022
43109,WKjgeP,TMH,43502,Delayed,10-27-2022
43110,xzmzB8,PHM,43503,Cancelled,09-03-2022
43111,bPUt31,WYS,43504,On Time,11-26-2022
43112,9hzulz,LXN,43505,On Time,12-13-2022
43113,8RK9g8,LYB,43506,Delayed,04-07-2022
43114,VZwVsF,PEG,43507,Delayed,8-22-2022
43115,vwlI6H,DGP,43508,Delayed,07-02-2022
43116,eZI5vR,LCB,43509,On Time,9-28-2022
43117,Vtqk7e,NDF,43510,On Time,9-22-2022
43118,dv9z3w,YVE,43511,Cancelled,1-18-2022
43119,P7RKzh,VSA,43512,Cancelled,01-03-2022
43120,V2B1iD,SJT,43513,Delayed,2-25-2022
43121,pxSxaX,LIQ,43514,Delayed,04-09-2022
43122,0krlKv,MEL,43515,Delayed,04-04-2022
43123,uMVRkl,LNI,43516,Delayed,1-27-2022
43124,sj82XJ,SRJ,43517,On Time,11-17-2022
43125,yHSVTU,LGH,43518,Delayed,6-23-2022
43126,r9uMD8,MNI,43519,On Time,12-22-2022
43127,bI4G2Z,SUE,43520,Cancelled,06-07-2022
43128,dHIjnx,PJM,43521,Delayed,02-10-2022
43129,UFPJUJ,YKN,43522,On Time,10-31-2022
43130,HvPbC5,MEM,43523,Delayed,9-18-2022
43131,ARZPR2,RUR,43524,Cancelled,3-22-2022
43132,XTkPq4,CMT,43525,Cancelled,1-21-2022
43133,360m5T,KRV,43526,Delayed,4-18-2022
43134,VQipLY,CUT,43527,On Time,1-23-2022
43135,TDtkZU,MZM,43528,Delayed,7-31-2022
43136,7HIGzu,ROV,43529,On Time,9-28-2022
43137,4KfUQP,BTF,43530,Cancelled,8-19-2022
43138,QwcTet,KEZ,43531,Cancelled,10-21-2022
43139,yi5fBb,KEY,43532,On Time,9-17-2022
43140,QvC0SR,MEW,43533,Cancelled,12-25-2022
43141,aSKSnP,YSE,43534,Cancelled,11-25-2022
43142,taDdil,GGS,43535,On Time,06-04-2022
43143,HyZ50P,ORC,43536,On Time,4-27-2022
43144,YUQx7c,DDN,43537,Cancelled,10-17-2022
43145,xwUBsO,LTU,43538,Cancelled,10-31-2022
43146,hqzZGO,KNZ,43539,Delayed,2-28-2022
43147,WXJrj8,LCX,43540,Delayed,12-15-2022
43148,bxgj8V,HIL,43541,Delayed,6-20-2022
43149,ov32Ff,CFE,43542,Delayed,12-25-2022
43150,6WYVjO,EOI,43543,Cancelled,09-12-2022
43151,hDlLsc,GDD,43544,On Time,8-30-2022
43152,Qzbqpo,FMU,43545,Delayed,7-24-2022
43153,jAEEm6,BYK,43546,Delayed,12-03-2022
43154,CRmwoY,HGO,43547,Delayed,11-24-2022
43155,d6JORb,HVR,43548,On Time,01-02-2022
43156,7dtdUD,MZJ,43549,On Time,12-18-2022
43157,3steBn,NCH,43550,On Time,03-06-2022
43158,YQELgi,SNV,43551,On Time,8-24-2022
43159,ugmPrN,JYV,43552,Delayed,4-23-2022
43160,sXQ4Na,RQW,43553,Cancelled,1-22-2022
43161,LsCVph,IMD,43554,Cancelled,06-06-2022
43162,OZbXod,ENO,43555,On Time,11-16-2022
43163,xRcnPY,YCL,43556,Cancelled,6-20-2022
43164,QqMrrm,BJE,43557,On Time,6-20-2022
43165,kX0afP,MRY,43558,Delayed,9-22-2022
43166,bJM8iZ,RUM,43559,Cancelled,5-13-2022
43167,9yXp8w,INS,43560,Delayed,4-15-2022
43168,gITSvk,ADT,43561,Delayed,2-24-2022
43169,QP3nIp,QCP,43562,Delayed,03-07-2022
43170,e3Kxk3,MSC,43563,Cancelled,08-08-2022
43171,Nc8UHm,EAA,43564,Cancelled,03-04-2022
43172,kWMkfY,YDA,43565,Delayed,4-28-2022
43173,QZG4pK,HZP,43566,On Time,10-28-2022
43174,8pbMnz,BFC,43567,On Time,11-13-2022
43175,YwP1Et,JSM,43568,On Time,12-18-2022
43176,0SHsSW,MXJ,43569,Cancelled,9-17-2022
43177,ZmCoxK,SEM,43570,Cancelled,06-09-2022
43178,B0pgqA,TCK,43571,Cancelled,01-03-2022
43179,flQXxJ,YPX,43572,Cancelled,12-07-2022
43180,ivbv5C,ONK,43573,On Time,6-23-2022
43181,zXuwqL,SWB,43574,Delayed,12-18-2022
43182,6nulYt,LNE,43575,On Time,7-21-2022
43183,2NHR88,IKS,43576,Cancelled,12-28-2022
43184,ooq17O,KCT,43577,On Time,8-14-2022
43185,dZbadf,TBI,43578,Delayed,11-29-2022
43186,5ujL3s,JVL,43579,Delayed,7-30-2022
43187,bJweml,JGR,43580,Cancelled,10-03-2022
43188,SttpWf,HOK,43581,On Time,03-11-2022
43189,eq3Vks,LWY,43582,Delayed,2-26-2022
43190,fo8oHg,JJD,43583,On Time,11-29-2022
43191,xlv8DD,RNA,43584,Cancelled,9-14-2022
43192,Wgg1jY,DHT,43585,Cancelled,12-14-2022
43193,crkNn8,OYE,43586,On Time,3-30-2022
43194,i00Ibc,JAV,43587,On Time,12-21-2022
43195,UCGg1S,GSS,43588,Delayed,10-09-2022
43196,Ac06gu,AAB,43589,Cancelled,10-18-2022
43197,B7VzLN,SOE,43590,Cancelled,9-16-2022
43198,OUmFr0,CKX,43591,Delayed,05-02-2022
43199,0RoYsG,AFS,43592,On Time,2-20-2022
43200,HjJPIr,BBO,43593,On Time,8-13-2022
43201,ONndWT,BCS,43594,On Time,12-20-2022
43202,GnyZTf,LTG,43595,Delayed,4-25-2022
43203,vhgjYf,BEK,43596,Delayed,2-24-2022
43204,90cnkF,CBO,43597,Delayed,8-15-2022
43205,dHDPEW,TPQ,43598,On Time,7-13-2022
43206,IP3Wd2,GVT,43599,Cancelled,3-27-2022
43207,b3qPP3,EXI,43600,On Time,03-05-2022
43208,ZGVMnL,ONP,43601,Delayed,6-28-2022
43209,dqDzGc,SBQ,43602,Cancelled,10-24-2022
43210,nxeE4H,PCC,43603,Delayed,7-20-2022
43211,2s5XyM,ZQW,43604,Delayed,7-16-2022
43212,408tIb,FUO,43605,Cancelled,09-12-2022
43213,0zQL6t,USN,43606,Cancelled,07-09-2022
43214,NCF2M7,PMN,43607,Cancelled,04-08-2022
43215,lP0PJl,YFG,43608,Delayed,5-29-2022
43216,SVMi9G,LOE,43609,Delayed,4-23-2022
43217,sMWFUh,MEK,43610,Delayed,02-03-2022
43218,qRJBxc,KSA,43611,Cancelled,12-16-2022
43219,6KTgH1,LHI,43612,Delayed,3-25-2022
43220,Cttvnc,KKW,43613,On Time,3-24-2022
43221,JxcpmP,GAD,43614,Delayed,8-15-2022
43222,8vz0YB,MMY,43615,Delayed,04-06-2022
43223,Pxrfh8,RGR,43616,Delayed,5-26-2022
43224,nHDHLh,KIF,43617,On Time,10-12-2022
43225,J4eliN,LWV,43618,Cancelled,10-14-2022
43226,r8KGLI,FPY,43619,Cancelled,4-28-2022
43227,VSzHHL,BCB,43620,Delayed,10-23-2022
43228,YcN55M,OPF,43621,On Time,06-11-2022
43229,gxsCwv,ADT,43622,Cancelled,9-14-2022
43230,84De1u,GZT,43623,On Time,11-02-2022
43231,jCR4tq,AAF,43624,Cancelled,05-04-2022
43232,YLIBR1,SDG,43625,On Time,6-19-2022
43233,UwIpfw,MIS,43626,On Time,11-24-2022
43234,DRTkJr,KDQ,43627,Delayed,6-17-2022
43235,ivcrTz,PVD,43628,Cancelled,2-21-2022
43236,5yQ5L7,VGO,43629,Cancelled,9-29-2022
43237,Y6p7uu,SHC,43630,On Time,12-29-2022
43238,NwUiOv,AAG,43631,Cancelled,05-03-2022
43239,zKacXO,QRC,43632,On Time,3-23-2022
43240,ny5rlf,AML,43633,On Time,10-10-2022
43241,hskz3L,TUI,43634,Cancelled,10-24-2022
43242,LuOAGy,YKG,43635,Cancelled,11-11-2022
43243,UsACps,AXM,43636,Delayed,8-15-2022
43244,rZdepo,AZN,43637,On Time,4-24-2022
43245,GiIlpb,WRA,43638,Delayed,7-19-2022
43246,3hOdOD,BSA,43639,Delayed,01-06-2022
43247,qGeueJ,LQM,43640,Delayed,06-02-2022
43248,D50NEP,RGL,43641,On Time,12-13-2022
43249,2vrpq4,PUB,43642,Delayed,06-10-2022
43250,ui2fyC,CMR,43643,On Time,4-16-2022
43251,eIeyOL,MAV,43644,Delayed,05-01-2022
43252,S7IMGD,HOU,43645,Delayed,09-01-2022
43253,fH0wE3,TCK,43646,On Time,1-16-2022
43254,VHy1dv,WRG,43647,On Time,10-27-2022
43255,bWA761,ENU,43648,Cancelled,6-24-2022
43256,HZWQRt,FRK,43649,On Time,3-13-2022
43257,hoAOXC,WED,43650,Cancelled,01-11-2022
43258,ItIeGX,TLK,43651,On Time,9-14-2022
43259,W6sL14,YTR,43652,Delayed,07-12-2022
43260,247wl1,KNN,43653,Cancelled,5-13-2022
43261,OVv3qf,SLH,43654,Cancelled,8-28-2022
43262,IjG40h,YLR,43655,Cancelled,4-29-2022
43263,acbEXn,SZJ,43656,On Time,1-13-2022
43264,ObgkGx,INW,43657,On Time,4-19-2022
43265,kvKQMd,LSL,43658,Delayed,08-02-2022
43266,tHJZcG,NLA,43659,Cancelled,6-23-2022
43267,PMs1tQ,TBE,43660,Delayed,6-22-2022
43268,1CiPiF,LAM,43661,On Time,1-15-2022
43269,5O9TnN,BWT,43662,On Time,9-23-2022
43270,LQiHBq,BJI,43663,Delayed,1-23-2022
43271,5AvXEP,SOV,43664,On Time,10-23-2022
43272,8XXNnm,MVD,43665,On Time,10-15-2022
43273,iO8i1m,SFO,43666,Delayed,7-28-2022
43274,bHCqd2,DHD,43667,Cancelled,4-15-2022
43275,Spt1Ty,TGT,43668,Cancelled,8-20-2022
43276,WfrMLM,XBN,43669,Delayed,5-19-2022
43277,Q3gfOz,KIP,43670,Cancelled,01-03-2022
43278,4S7Pl1,SGM,43671,Delayed,7-24-2022
43279,6hLFEW,MIS,43672,On Time,10-30-2022
43280,YUbeCx,KOT,43673,Delayed,08-02-2022
43281,SF8Wva,COX,43674,On Time,9-13-2022
43282,6VAiK1,YSN,43675,Delayed,3-18-2022
43283,I7MQ9n,MAX,43676,Cancelled,11-30-2022
43284,8lEhjE,YSD,43677,Cancelled,1-23-2022
43285,0y96Fk,ZHP,43678,On Time,9-27-2022
43286,QM8hUB,GLS,43679,Delayed,1-20-2022
43287,m7REtw,CKN,43680,Cancelled,2-24-2022
43288,YoGNwC,TOE,43681,On Time,5-16-2022
43289,AFUhLA,AAJ,43682,Cancelled,1-24-2022
43290,NcKCOk,CAH,43683,Delayed,1-23-2022
43291,nbkctb,YLV,43684,Delayed,12-07-2022
43292,6xbI4Q,FNJ,43685,On Time,9-24-2022
43293,CVV8T9,BHU,43686,Cancelled,9-23-2022
43294,aOZkCu,GUU,43687,On Time,11-09-2022
43295,LIFYDb,SGA,43688,Delayed,12-09-2022
43296,fJwESi,UUU,43689,Delayed,09-10-2022
43297,iczVPQ,YYT,43690,Cancelled,6-27-2022
43298,xsd2MT,GLT,43691,Delayed,06-12-2022
43299,cQ32tA,SIF,43693,On Time,7-22-2022
43300,QHEeAI,TNA,43694,Cancelled,03-02-2022
43301,LxgQda,LDW,43695,On Time,1-19-2022
43302,Y9VDGy,MRE,43696,On Time,05-05-2022
43303,C3kpYp,GTW,43697,Delayed,07-02-2022
43304,P8LIVF,DGN,43698,Cancelled,7-16-2022
43305,xpXTZm,ETZ,43699,Cancelled,10-05-2022
43306,OtdGZu,HHE,43700,On Time,2-18-2022
43307,aBpte3,BFS,43701,On Time,7-28-2022
43308,JRDWHG,BHD,43702,Delayed,11-04-2022
43309,w5CQiY,SIK,43703,Delayed,03-08-2022
43310,rehlEA,UMS,43704,Cancelled,07-12-2022
43311,dcs8ue,HOU,43705,On Time,01-01-2022
43312,tQOyFt,CKX,43706,On Time,1-31-2022
43313,pdyoLT,SCH,43707,Cancelled,2-20-2022
43314,ySfHgD,HLL,43708,On Time,12-12-2022
43315,uBgCU0,EGI,43709,Delayed,09-08-2022
43316,nwKBvG,RNZ,43710,On Time,02-11-2022
43317,M3dBOT,UGC,43711,On Time,10-29-2022
43318,0NHBOh,MEB,43712,On Time,09-07-2022
43319,dawzBZ,HHN,43713,Delayed,07-05-2022
43320,sq7juR,DTE,43714,On Time,07-10-2022
43321,M5hcS6,LAK,43715,Cancelled,2-18-2022
43322,gBnpLL,TWE,43716,On Time,07-05-2022
43323,yHLSgc,RUT,43717,On Time,6-23-2022
43324,Xjw5fV,SDU,43718,Delayed,07-07-2022
43325,VU6T3A,MRU,43719,Cancelled,4-15-2022
43326,EYsk5p,MTE,43720,Cancelled,04-11-2022
43327,VP9ipc,MIE,43721,On Time,8-17-2022
43328,CSd4i2,RCE,43722,Delayed,06-07-2022
